Proveedor,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Unidades CROSS,Unidades PICK,Unidades DEV,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO HOMBRE URBANO,44431,2444005,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,2028,,,226037.88,,,680.3113225,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO HOMBRE URBANO,44433,2443215,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,792,,,76700.4,,,265.6837117,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO HOMBRE URBANO,44433,2443213,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,132,,,13828.8,,,194.8347219,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO HOMBRE URBANO,44447,2447794,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,60,,,8946.6,,,88.56123725,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO HOMBRE URBANO,44447,2447798,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,228,,,33947.88,,,76.4847049,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO HOMBRE URBANO,44455,2448480,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,1800,,,182744.04,,,603.8266176,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO HOMBRE URBANO,44455,2449165,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,4164,,,435041.28,,,1396.852242,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO HOMBRE URBANO,44450,2448485,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,168,,,19098.36,,,247.9714643,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO HOMBRE URBANO,44453,2449184,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,1248,,,172265.4,,,418.6531215,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO HOMBRE URBANO,44453,2449183,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,492,,,54410.4,,,726.2021454,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO MUJER URBANO,44431,2444004,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,1188,,,121691.28,,,398.5255676,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO MUJER URBANO,44433,2444531,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,744,,,77093.64,,,249.5816686,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO MUJER URBANO,44433,2444536,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,156,,,19227.48,,,230.2592168,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO MUJER URBANO,44433,2444530,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,96,,,16183.68,,,141.6979796,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO MUJER URBANO,44433,2444520,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,132,,,22252.56,,,44.28061862,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO MUJER URBANO,44447,2447809,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,60,,,7901.28,,,88.56123725,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO MUJER URBANO,44447,2447810,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,192,,,25111.92,,,64.40817254,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO MUJER URBANO,44455,2449178,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,984,,,132494.76,,,330.0918843,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO MUJER URBANO,44450,2448486,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,516,,,46650.36,,,173.0969637,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO MUJER URBANO,44450,2448479,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,84,,,8872.68,,,123.9857321,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO MUJER URBANO,44453,2449173,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,204,,,23322.48,,,301.1082066,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO MUJER URBANO,44453,2449157,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,2676,,,290144.88,,,897.6889048,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO JUVENIL URBANO,44431,2444001,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,1152,,,71531.52,,,386.4490353,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO JUVENIL URBANO,44431,2444000,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,144,,,9026.04,,,212.5469694,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO JUVENIL URBANO,44433,2443159,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,396,,,36812.16,,,132.8418559,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO JUVENIL URBANO,44433,2444051,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,132,,,8048.04,,,44.28061862,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO JUVENIL URBANO,44455,2449154,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,84,,,8134.92,,,28.17857549,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO JUVENIL URBANO,44455,2448494,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,180,,,12450.48,,,60.38266176,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO JUVENIL URBANO,44455,2449171,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,777,,,58612.74,,,260.6518233,,
ADIDAS PERU S.A.C,CALZADO,TERCERA CALZADO JUVENIL URBANO,44455,2449170,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,96,,,7574.88,,,141.6979796,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44434,2444225,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,3930,,,98276.8,,,681.462,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44434,2444221,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,3775,,,84094.9,,,654.585,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44434,2444224,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,4218,,,104830.77,,,731.4012,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44433,2444218,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,98,,,7256.56,,,90.95417977,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44433,2444213,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,211,,,26736.26,,,47.18793197,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44433,2444220,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,0,0.1734,0,,545,,,10575.4,,,94.503,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44433,2444219,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,2203,,,140977.14,,,492.6777921,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44433,2444212,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,45,,,5864.43,,,41.76467438,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44433,2444508,REEBOK,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,21,,,2033.64,,,19.49018138,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44442,2445855,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,574,,,32224.68,,,128.3690661,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44447,2448321,REEBOK,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,334,,,21006.02,,,309.9866943,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44447,2448322,REEBOK,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,1338,,,81619.09,,,299.2296349,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44447,2448323,REEBOK,PQ,TERCERAS,CD Villa El Salvador,0,0.1734,0,,430,,,7478.2,,,74.562,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44447,2448328,REEBOK,PQ,TERCERAS,CD Villa El Salvador,0,0.1734,0,,125,,,3523.25,,,21.675,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44447,2448324,REEBOK,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,720,,,15472.8,,,124.848,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44447,2448317,REEBOK,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,282,,,8043.99,,,261.7252928,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44447,2448318,REEBOK,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,1887,,,50083.62,,,422.0077139,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44447,2448332,REEBOK,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,21,,,2033.64,,,19.49018138,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44455,2450042,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,3120,,,184676.49,,,697.7552026,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44452,2449428,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,124,,,12807.68,,,115.0848805,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44452,2449429,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,442,,,46861.91,,,98.8486537,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44450,2448283,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,0,0.1734,0,,650,,,12772.7,,,112.71,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44450,2448281,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,0,0.1734,0,,130,,,4710.1,,,22.542,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44450,2448282,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,1515,,,52737.5,,,262.701,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44450,2448284,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,2050,,,52436.4,,,355.47,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44450,2448286,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,2120,,,50556.3,,,367.608,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44450,2448287,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,2280,,,48428.4,,,395.352,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44456,2450039,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,6665,,,427508.14,,,1490.557188,,
ADIDAS PERU S.A.C,DEPORTES,TEXTIL TERCEROS DEPORTES,44448,2448329,REEBOK,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,605,,,9249.15,,,104.907,,
ADIDAS PERU S.A.C,DEPORTES,ZAPATILLAS TERCERO,44433,2444513,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,2016,,,201632.04,,,676.2858117,,
ADIDAS PERU S.A.C,DEPORTES,ZAPATILLAS TERCERO,44433,2444518,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,72,,,7587.72,,,106.2734847,
ADIDAS PERU S.A.C,DEPORTES,ZAPATILLAS TERCERO,44447,2448269,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,3972,,,376539.12,,,1332.44407,,
ADIDAS PERU S.A.C,DEPORTES,ZAPATILLAS TERCERO,44447,2448272,REEBOK,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,252,,,23604.84,,,371.9571964,
ADIDAS PERU S.A.C,DEPORTES,ZAPATILLAS TERCERO,44449,2448195,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,9293,,,989811.65,,,3117.422643,,
ADIDAS PERU S.A.C,DEPORTES,ZAPATILLAS TERCERO,44455,2449278,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0.335459232,0,0,1166,,,87527.64,,,391.1454645,,
ADIDAS PERU S.A.C,DEPORTES,ZAPATILLAS TERCERO,44455,2449285,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,39,,,2977.26,,,57.56480421,
ADIDAS PERU S.A.C,DEPORTES,ZAPATILLAS TERCERO,44448,2448190,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,0,1.476020621,0,,180,,,24625.56,,,265.6837117,
AMPHORA PERU S.A.C.,ACCESORIOS,ACCESORIOS TERCERAS,44459,2447851,ZIOL & ZAKY,SB,TERCERAS,CD Villa El Salvador,0.494129616,0,0,745,,,59351.94,,,368.1265639,,
AMPHORA PERU S.A.C.,ACCESORIOS,ACCESORIOS TERCERAS,44459,2447858,ZIOL & ZAKY,SB,TERCERAS,CD Villa El Salvador,0.494129616,0,0,1101,,,48753.68,,,544.0367072,,
ANTHAIX S.A.C.,DECOHOGAR,COCINA,44434,2444690,PYREX,SB,TERCERAS,CD Villa El Salvador,0.494129616,0,0,570,,,22619.34,,,281.6538811,,
BELT'S FASHION S.A.C.,ACCESORIOS,ACCESORIOS TERCERAS,44449,2448083,TABU,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,4044,,,59774.26,,,701.2296,,
BELT'S FASHION S.A.C.,ACCESORIOS,ACCESORIOS TERCERAS,44456,2448081,TABU,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,6007,,,93845.35,,,1041.6138,,
BETA PERU S.A.,MUJER,MARCAS CORSETERIA NACIONAL,44434,2444142,TALL,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,459,,,5554.54,,,79.5906,,
BETA PERU S.A.,MUJER,MARCAS CORSETERIA NACIONAL,44434,2444142,TALL,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,47,,,1380.26,,,10.51105594,,
BETA PERU S.A.,MUJER,MARCAS CORSETERIA NACIONAL,44434,2444146,LAURA,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,261,,,8228.16,,,45.2574,,
BETA PERU S.A.,MUJER,MARCAS CORSETERIA NACIONAL,44434,2444137,CACHET,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,477,,,6924.21,,,82.7118,,
BETA PERU S.A.,MUJER,MARCAS CORSETERIA NACIONAL,44434,2444137,CACHET,RTW,TERCERAS,CD Villa El Salvador,0.536734771,0,0,6,,,98.88,,,3.220408627,,
BETA PERU S.A.,MUJER,MARCAS CORSETERIA NACIONAL,44434,2444137,CACHET,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,2,,,40.48,,,0.447278976,,
BSH ELECTRODOMESTICOS SAC,ELECTROHOGAR,ELECTRODOMESTICOS,44432,2442634,BOSCH,SB,TERCERAS,CD Villa El Salvador,0,3.478555707,0,,97,,,18084.23,,,337.4199036,
BSH ELECTRODOMESTICOS SAC,ELECTROHOGAR,ELECTRODOMESTICOS,44432,2442634,BOSCH,SBN,TERCERAS,CD Villa El Salvador,0,3.300859495,0,,148,,,26182.92,,,488.5272053,
BSH ELECTRODOMESTICOS SAC,ELECTROHOGAR,ELECTRODOMESTICOS,44429,2442635,BOSCH,SB,TERCERAS,CD Villa El Salvador,2.791578382,0,0,94,,,14063.94,,,262.4083679,,
BSH ELECTRODOMESTICOS SAC,ELECTROHOGAR,ELECTRODOMESTICOS,44429,2442635,BOSCH,SBN,TERCERAS,CD Villa El Salvador,2.90334364,0,0,258,,,40146.48,,,749.062659,,
BSH ELECTRODOMESTICOS SAC,ELECTROHOGAR,LINEA BLANCA,44431,2442262,BOSCH,BT - LB,TERCERAS,CD ALDEA6,0,20.5748979,0,,420,,,386401.2,,,8641.457117,
BSH ELECTRODOMESTICOS SAC,ELECTROHOGAR,LINEA BLANCA,44439,2442263,BOSCH,BT - LB,TERCERAS,CD ALDEA6,0,28.97859811,0,,125,,,161971.6,,,3622.324764,
BSH ELECTRODOMESTICOS SAC,ELECTROHOGAR,LINEA BLANCA,44439,2442263,COLDEX,BT - LB,TERCERAS,CD ALDEA6,0,21.8566259,0,,265,,,258988.5,,,5792.005865,
BSH ELECTRODOMESTICOS SAC,ELECTROHOGAR,LINEA BLANCA,44445,2442262,BOSCH,BT - LB,TERCERAS,CD ALDEA6,0,29.80887592,0,,413,,,550487.09,,,12311.06576,
BSH ELECTRODOMESTICOS SAC,ELECTROHOGAR,LINEA BLANCA,44447,2442263,BOSCH,BT - LB,TERCERAS,CD ALDEA6,0,13.2664021,0,,230,,,136437.1,,,3051.272483,
BSH ELECTRODOMESTICOS SAC,ELECTROHOGAR,LINEA BLANCA,44455,2442263,BOSCH,BT - LB,TERCERAS,CD ALDEA6,0,44.60192997,0,,55,,,109690.2,,,2453.106148,
CATALOGO SAC,BELLEZA,MARCAS LENCERIA NACIONAL,44431,2443773,IN BLOOM,RTW,TERCERAS,CD Villa El Salvador,0.536734771,0,0,364,,,20430.36,,,195.3714567,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44434,2445062,ESTEE LAUDER,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,50,,,0.5,,,8.67,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44446,2447986,MAC,SB,TERCERAS,CD Villa El Salvador,0.494129616,0,0,11,,,978.78,,,5.435425776,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44446,2447986,MAC,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,5135,,,323487.95,,,918.7110167,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44429,2444007,MAC,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,927,,,85237.65,,,165.8510443,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44429,2441870,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,144,,,25954.56,,,25.76326902,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44429,2444166,MAC,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,282,,,15893.52,,,50.45306849,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44429,2443842,MAC,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,188,,,9478.96,,,33.635379,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44447,2448259,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,673,,,94412.6,,,120.4075003,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44447,2448274,DONNA KARAN,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,61,,,5692.11,,,10.91360701,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44447,2448274,MICHAEL KORS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,32,,,5711.08,,,5.725170893,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44447,2448274,TOMMY HILFIGER,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,22,,,2473.46,,,3.936054989,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44447,2444693,DONNA KARAN,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,100,,,1,,,17.34,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44447,2448393,BOBBI BROWN,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,6,,,616.53,,,1.073469542,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44447,2447995,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,4,,,279.1,,,0.715646362,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44447,2447994,DONNA KARAN,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,2,,,291.79,,,0.357823181,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44447,2448262,MAC,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,655,,,30699.85,,,117.1870917,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44447,2448267,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,122,,,19300.4,,,21.82721403,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44447,2448082,MICHAEL KORS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,150,,,14584.5,,,26.83673856,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44449,2447982,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,551,,,90982.13,,,98.58028631,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44449,2447990,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,811,,,64670.58,,,145.0972998,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44449,2449086,MAC,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,90,,,2616.3,,,16.10204314,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44449,2449132,DONNA KARAN,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,300,,,19380,,,53.67347712,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44449,2449132,TOMMY HILFIGER,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,1700,,,98719,,,304.1497037,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44449,2449075,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,96,,,9708.48,,,17.17551268,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44449,2449081,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,370,,,22175.8,,,66.19728845,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44449,2449080,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,240,,,14779.2,,,42.9387817,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44449,2448268,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,50,,,5932.5,,,8.94557952,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44452,2448230,MAC,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,116,,,8188.44,,,20.75374449,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44452,2448185,MAC,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,454,,,41745.3,,,81.22586204,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44453,2449634,MAC,SB,TERCERAS,CD Villa El Salvador,0.494129616,0,0,4,,,355.92,,,1.976518464,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44453,2449634,MAC,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,2389,,,153055.83,,,427.4197895,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44453,2449629,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,645,,,53995.79,,,115.3979758,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44453,2449851,DONNA KARAN,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,10,,,776.5,,,1.789115904,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44453,2449851,MICHAEL KORS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,1,,,151.99,,,0.17891159,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44453,2449851,TOMMY HILFIGER,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,1,,,112.43,,,0.17891159,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44453,2449639,DONNA KARAN,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,218,,,26369.16,,,39.00272671,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44453,2449639,ERMENEGILDO ZEGNA,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,3,,,676.32,,,0.536734771,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44453,2449639,MICHAEL KORS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,31,,,3118.41,,,5.546259302,,
CELA COSMETICOS PERU S.A.C.,BELLEZA,PERF. SELECTIVA,44453,2449639,TOMMY HILFIGER,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,280,,,35908.71,,,50.09524531,,
CIA INDUSTRIAL CONTINENTAL SRL,DECOHOGAR,CAMA,44434,2444326,RIPLEY HOME,SB,PROPIAS,CD Villa El Salvador,0.494129616,0,0,1048,,,16244,,,517.8478376,,
CIA INDUSTRIAL CONTINENTAL SRL,DECOHOGAR,CAMA,44434,2444305,DISNEY,SB,TERCERAS,CD Villa El Salvador,0.494129616,0,0,35,,,3146.5,,,17.29453656,,
CIA INDUSTRIAL CONTINENTAL SRL,DECOHOGAR,CAMA,44441,2446135,RIPLEY HOME,SB,PROPIAS,CD Villa El Salvador,0.494129616,0,0,952,,,14756,,,470.4113944,,
CIA INDUSTRIAL CONTINENTAL SRL,DECOHOGAR,CAMA,44441,2446003,DISNEY,SB,TERCERAS,CD Villa El Salvador,0.494129616,0,0,30,,,2697,,,14.82388848,,
